"","Fractures","Sprains, strains, tears","Amputations","Bruise, contusions","Chemical burns and corrosions","Heat (thermal) burns","Soreness, pain","Cuts, lacerations","Punctures (except gunshot wounds)","Cuts, lacerations, punctures","Carpal tunnel syndrome","Tendonitis","With sprains","With fractures","Multiple traumatic injuries","all other","value"
"1459",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1460",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1461",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1462",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1463",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1464",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1465",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1466",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1467",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1468",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1469",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1470",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1471",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1472",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1473",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
"1474",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1475",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1476",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1477",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1478",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1479",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
"1480",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1481",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1482",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1483",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1484",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1485",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1486",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1487",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1488",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1489",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1490",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1491",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1492",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1493",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1494",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1495",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1496",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1497",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1498",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1499",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1500",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1501",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1502",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1503",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1504",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1505",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1506",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1507",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1508",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
"1509",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1510",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1511",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1512",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1513",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1514",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1515",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1516",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1517",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1518",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1519",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1520",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1521",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
"1522",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1523",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1524",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1525",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1526",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1527",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
"1528",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1529",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1530",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50
"1531",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1532",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1533",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1534",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1535",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
"1536",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1537",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1538",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
"1539",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20
"1540",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1541",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1542",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1543",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1544",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1545",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1546",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1547",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1548",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1549",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1550",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1551",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80
"1552",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1553",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1554",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1555",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1556",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24
"1557",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1558",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1559",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1560",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1561",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1562",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1563",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1564",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1565",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1566",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36
"1567",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1568",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1569",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1570",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
"1571",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1572",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1573",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1574",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1575",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1576",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
"1577",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1578",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1579",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1580",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1581",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1582",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1583",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1584",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1585",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1586",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1587",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1588",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1589",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25
"1590",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
"1591",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1592",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"1593",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1594",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1595",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
"1596",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1597",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1598",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1599",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1600",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
"1601",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1602",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1603",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1604",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1605",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1606",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1607",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1608",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
"1609",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1610",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1611",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1612",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1613",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1614",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1615",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37
"1616",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1617",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
"1618",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1619",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1620",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1621",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
"1622",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1623",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1624",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1625",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
"1626",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1627",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1628",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1629",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1630",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1631",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1632",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1633",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1634",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1635",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1636",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1637",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1638",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"1639",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1640",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1641",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1642",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1643",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1644",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1645",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1646",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"1647",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1648",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1649",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"1650",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14
"1651",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"1652",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
"1653",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"1654",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1655",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1656",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1657",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1658",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59
"1659",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1660",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1661",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1662",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1663",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1664",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1665",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1666",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1667",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1668",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1669",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1670",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1671",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1672",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1673",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1674",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1675",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1676",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1677",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1678",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1679",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1680",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1681",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"1682",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1683",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44
"1684",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"1685",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83
"1686",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39
"1687",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1688",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1689",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1690",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1691",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1692",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1693",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1694",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1695",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1696",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1697",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1698",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59
"1699",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1700",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1701",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1702",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1703",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1704",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1705",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1706",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1707",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1708",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1709",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1710",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51
"1711",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1712",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1713",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1714",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1715",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1716",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1717",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1718",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1719",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1720",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1721",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1722",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1723",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1724",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1725",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1726",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1727",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1728",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1729",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33
"1730",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1731",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1732",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1733",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1734",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1735",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1736",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1737",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1738",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1739",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1740",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1741",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1742",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1743",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1744",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1745",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1746",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1747",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1748",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1749",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1750",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"1751",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
"1752",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1753",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"1754",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53
"1755",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1756",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1757",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1758",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1759",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1760",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13
"1761",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1762",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1763",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1764",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1765",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1766",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1767",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1768",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1769",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1770",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1771",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1772",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90
"1773",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20
"1774",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1775",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1776",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1777",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1778",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"1779",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1780",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
"1781",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
"1782",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1783",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30
"1784",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59
"1785",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"1786",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1787",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1788",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1789",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1790",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"1791",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"1792",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1793",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1794",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1795",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1796",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1797",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1798",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1799",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1800",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1801",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1802",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1803",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"1804",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1805",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1806",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1807",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9
"1808",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1809",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1810",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1811",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51
"1812",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1813",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1814",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"1815",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"1816",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"1817",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
"1818",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1819",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
"1820",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
"1821",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"1822",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
